ID,ID_original,GUID,Date (GMT),URL,Post_Title,Q1,Q2,Q3_1_og,Q3_2_og,Train,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_clean,text_content,image_data_url,final_input,D2_GPT_4o_finetune,D2_GPT_4o_finetune_raw,D2_GPT_4o_finetune_1,D2_GPT_4o_finetune_2,D2_GPT_4o_finetune_3,D2_GPT_4o_finetune_4,D2_GPT_4o_finetune_5,D2_GPT_4o_finetune_6,D2_GPT_4o_finetune_7,D2_GPT_4o_finetune_8
1521,7027,0f9027af-46a8-4ef7-8e9b-c4f9b4e113ed,2018-01-09 14:25:36,http://www.breitbart.com/video/2018/01/09/rubio-cant-shut-govt-daca-dems-oppose-wall-symbolic-political-reasons/,"Rubio: ‘You Can’t’ Shut Down the Gov’t Over DACA — Dems Oppose Wall for Symbolic, Political Reasons",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Rubio: ‘You Can’t’ Shut Down the Gov’t Over DACA — Dems Oppose Wall for Symbolic, Political Reasons",,"Rubio: ‘You Can’t’ Shut Down the Gov’t Over DACA — Dems Oppose Wall for Symbolic, Political Reasons","[0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 1]",0,0,0,0,0,1,0,1
810,3916,9342804a-302d-4c85-9133-48f2d2d57086,2018-01-14 22:06:40,https://www.yahoo.com/news/rand-paul-says-calling-trump-181240052.html,Rand Paul Says Calling Trump 'A Racist'Hurts Immigration Talks,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Rand Paul Says Calling Trump 'A Racist'Hurts Immigration Talks,,Rand Paul Says Calling Trump 'A Racist'Hurts Immigration Talks,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1252,5810,4708040d-9587-412c-9fa0-e57f2346d942,2018-01-13 11:34:27,http://www.latimes.com/nation/sns-bc-eu--czech-presidential-election-20180113-story.html,Czechs vote for president; anti-migrant incumbent is favored,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",Czechs vote for president; anti-migrant incumbent is favored,,Czechs vote for president; anti-migrant incumbent is favored,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1006,4773,f3fbf15a-56fa-4f6c-befc-78e294894072,2018-01-10 13:53:14,http://www.breitbart.com/video/2018/01/09/mark-levin-trumps-new-immigration-tack-no-art-deal-complete-surrender/?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+breitbart+%28breitbart+news%29,"Mark Levin on Trump’s New Immigration Tack: ‘No Art of the Deal,’ ‘Complete Surrender’",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Mark Levin on Trump’s New Immigration Tack: ‘No Art of the Deal,’ ‘Complete Surrender’",,"Mark Levin on Trump’s New Immigration Tack: ‘No Art of the Deal,’ ‘Complete Surrender’","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
306,1527,1b6abfff-f4f0-48eb-be79-3d201dabee5e,2018-01-11 05:34:23,http://abcnews.go.com/Politics/wireStory/lawmakers-renew-immigration-effort-shutdown-looms-52274988,Lawmakers renew immigration effort as a shutdown looms,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",Lawmakers renew immigration effort as a shutdown looms,,Lawmakers renew immigration effort as a shutdown looms,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1875,8611,7689dd2c-a73a-4392-9203-de014fa40375,2018-01-09 00:58:59,http://www.chicagotribune.com/news/nationworld/ct-south-korea-north-korea-talks-20180108-story.html,South Korean officials head to border for talks with North,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",South Korean officials head to border for talks with North,,South Korean officials head to border for talks with North,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
480,2347,1daec73c-60f2-4285-a53f-42e53bd31153,2018-01-04 17:39:58,https://www.washingtonpost.com/politics/congress/the-latest-trump-talks-immigration-with-gop-senators/2018/01/04/42a92342-f174-11e7-95e3-eff284e71c8d_story.html,The Latest: Trump talks immigration with GOP senators,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",The Latest: Trump talks immigration with GOP senators,,The Latest: Trump talks immigration with GOP senators,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1426,6610,3ede3611-6998-4f6e-99ef-c081f33a7ee6,2018-01-04 09:56:45,https://www.yahoo.com/news/trump-ice-chief-wants-prosecute-023614052.html,Trump ICE Chief Wants To Prosecute Politicians Who Won't Lock Up More Immigrants,1,2,6,2,1,0,1,0,0,0,1,0,0,"[0, 1, 0, 0, 0, 1, 0, 0]",Trump ICE Chief Wants To Prosecute Politicians Who Won't Lock Up More Immigrants,,Trump ICE Chief Wants To Prosecute Politicians Who Won't Lock Up More Immigrants,"[0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",0,1,0,0,0,1,0,0
1503,6917,e85e1417-1b0f-4a19-bfb2-d9d97907c639,2018-01-08 00:12:07,http://www.breitbart.com/news/at-least-25-dead-in-migrant-shipwreck-off-libya-rescue-charities/,At least 25 dead in migrant shipwreck off Libya: rescue charities - Breitbart,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",At least 25 dead in migrant shipwreck off Libya: rescue charities - Breitbart,,At least 25 dead in migrant shipwreck off Libya: rescue charities - Breitbart,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
571,2796,e20814c4-ad7e-417f-a355-056ae670ef55,2018-01-11 22:10:54,http://dailycaller.com/2018/01/11/heres-trumps-plan-for-getting-mexico-to-pay-for-the-wall/,Here’s Trump’s Plan For Getting Mexico To Pay For The Wall,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Here’s Trump’s Plan For Getting Mexico To Pay For The Wall,,Here’s Trump’s Plan For Getting Mexico To Pay For The Wall,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
619,3037,5a5d26c8-091c-47fb-8d55-a748c89b1001,2018-01-09 19:11:13,http://www.foxnews.com/politics/2018/01/09/uproar-over-salvadoran-decision-could-give-trump-bargaining-chip-in-immigration-talks.html?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+foxnews%2fpolitics+%28internal+-+politics+-+text%29,Uproar over Salvadoran decision could give Trump bargaining chip in immigration talks,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Uproar over Salvadoran decision could give Trump bargaining chip in immigration talks,,Uproar over Salvadoran decision could give Trump bargaining chip in immigration talks,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1326,6133,63283183-a9c0-4958-87e9-85a26dc2c9ab,2018-01-09 16:54:48,http://www.latimes.com/politics/la-na-pol-congress-immigration-dreamers-20180109-story.html,Political agenda keeps Trump and Congress apart on a fix for immigrant 'Dreamers',1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Political agenda keeps Trump and Congress apart on a fix for immigrant 'Dreamers',,Political agenda keeps Trump and Congress apart on a fix for immigrant 'Dreamers',"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1796,8302,58293d61-5ba8-4c6e-b900-16bf3001f6ab,2018-01-13 07:07:25,http://www.foxnews.com/politics/2018/01/12/war-words-escalates-over-trumps-immigration-comments.html,War of words escalates over Trump's immigration comments | Fox News,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",War of words escalates over Trump's immigration comments | Fox News,,War of words escalates over Trump's immigration comments | Fox News,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
79,354,45af6e36-2ef8-499a-b8cf-f622c9c3de8e,2018-01-12 01:14:02,https://www.washingtonpost.com/politics/trump-attacks-protections-for-immigrants-from-shithole-countries-in-oval-office-meeting/2018/01/11/bfc0725c-f711-11e7-91af-31ac729add94_story.html?utm_term=.1df5d53a1082,Trump Attacks Protections For Immigrants From 'Shithole' Countries,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Trump Attacks Protections For Immigrants From 'Shithole' Countries,,Trump Attacks Protections For Immigrants From 'Shithole' Countries,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1869,8588,5d941b54-273d-4995-ad42-e008d627da76,2018-01-03 03:45:04,http://www.latimes.com/sns-bc-us--california-fake-highway-signs-20180103-story.html,Fake highway signs jab at new California immigration law,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",Fake highway signs jab at new California immigration law,,Fake highway signs jab at new California immigration law,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
33,145,0c21b6a4-4841-4f81-b0a2-36de6317801d,2018-01-14 18:30:57,http://abcnews.go.com/thisweek/video/civil-rights-legend-rep-john-lewis-race-relations-52339630,WATCH: Civil rights legend Rep. John Lewis on race relations and Trump's immigration comment,1,2,4,6,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",WATCH: Civil rights legend Rep. John Lewis on race relations and Trump's immigration comment,,WATCH: Civil rights legend Rep. John Lewis on race relations and Trump's immigration comment,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1540,7127,adfffd6e-9160-42c0-8441-104e8405230c,2018-01-03 04:57:35,http://www.breitbart.com/big-government/2018/01/02/trump-homeland-chief-pushes-for-border-wall-first-and-foremost-before-any-daca-amnesty/,Trump Homeland Chief Pushes for Border Wall: ‘First and Foremost’ Before Any DACA Amnesty,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump Homeland Chief Pushes for Border Wall: ‘First and Foremost’ Before Any DACA Amnesty,,Trump Homeland Chief Pushes for Border Wall: ‘First and Foremost’ Before Any DACA Amnesty,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1035,4952,c68d577b-0f02-46b4-bdd2-b25d887c9d15,2018-01-09 12:24:44,http://www.cnn.com/transcripts/1801/08/cnr.02.html,Trump and Allies Defend Mental Fitness; Funding for Border Wall and DACA; North and South Prepare for Talks; Broken Pipe Floods JFK; National Championship Game. Aired 9:30-10a,1,2,6,1,1,1,0,0,0,0,1,0,0,"[1, 0, 0, 0, 0, 1, 0, 0]",Trump and Allies Defend Mental Fitness; Funding for Border Wall and DACA; North and South Prepare for Talks; Broken Pipe Floods JFK; National Championship Game. Aired 9:30-10a,,Trump and Allies Defend Mental Fitness; Funding for Border Wall and DACA; North and South Prepare for Talks; Broken Pipe Floods JFK; National Championship Game. Aired 9:30-10a,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1281,5927,28debbd9-2917-4dc3-a8bc-b7ffcb910a49,2018-01-05 23:57:31,https://www.nytimes.com/reuters/2018/01/05/world/americas/05reuters-california-crime-immigrant.html,Illegal Immigrant Acquitted in California Shooting Gets Three Years on Gun Charge,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Illegal Immigrant Acquitted in California Shooting Gets Three Years on Gun Charge,,Illegal Immigrant Acquitted in California Shooting Gets Three Years on Gun Charge,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
352,1721,842d2059-f190-4e65-a4ec-5fb2f18c868c,2018-01-10 02:15:11,https://www.nytimes.com/2018/01/09/us/politics/trump-immigration-meeting-anatomy.html?src=twr,A Brief Anatomy of Trump’s Immigration Meeting With Lawmakers,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",A Brief Anatomy of Trump’s Immigration Meeting With Lawmakers,,A Brief Anatomy of Trump’s Immigration Meeting With Lawmakers,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
164,792,d1efea46-6b70-4bb6-b37e-9c1e27a10135,2018-01-11 22:00:07,http://thehill.com/homenews/administration/368576-trump-rips-protections-for-immigrants-from-shithole-countries-in,Trump criticized immigration from 's---hole'countries: report,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Trump criticized immigration from 's---hole'countries: report,,Trump criticized immigration from 's---hole'countries: report,"[0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",0,1,0,0,0,1,0,0
204,992,3d0b816a-9948-4bc7-bf2d-da57bfb8f1be,2018-01-03 14:10:17,https://www.politico.com/story/2018/01/03/north-korea-south-korea-communication-321207,North Korea reopens key cross-border communications with South Korea,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",North Korea reopens key cross-border communications with South Korea,,North Korea reopens key cross-border communications with South Korea,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
1055,5033,68e87993-85a0-48a8-abea-acf3af6f15f0,2018-01-03 14:29:18,http://www.latimes.com/opinion/readersreact/la-ol-le-border-wall-prototypes-20180103-story.html,Trump's border wall prototypes will one day remind us of how intolerant we were,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump's border wall prototypes will one day remind us of how intolerant we were,,Trump's border wall prototypes will one day remind us of how intolerant we were,"[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,1,0,0,0
1513,6975,063360d3-b524-4ef3-82e3-c6c7ce065277,2018-01-12 18:55:51,http://abcnews.go.com/gma/video/trump-questions-allowing-immigrants-hole-countries-sources-52302586,WATCH: Trump questions allowing immigrants from 's---hole' countries: Sources,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",WATCH: Trump questions allowing immigrants from 's---hole' countries: Sources,,WATCH: Trump questions allowing immigrants from 's---hole' countries: Sources,"[0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",0,1,0,0,0,1,0,0
1595,7362,1fb6aa02-03a6-437a-af5a-0793aae982ce,2018-01-10 09:39:33,https://www.yahoo.com/news/m/f1470428-3439-314b-b5ff-f771850181b5/ss_trump-meeting-with-lawmakers.html,Trump Meeting with Lawmakers to Debate DREAMers & Border Wall Funding,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump Meeting with Lawmakers to Debate DREAMers & Border Wall Funding,,Trump Meeting with Lawmakers to Debate DREAMers & Border Wall Funding,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
496,2421,6f3c2571-1283-44ec-aa0f-6e26cfb11adf,2018-01-11 19:51:12,http://www.breitbart.com/video/2018/01/11/dem-rep-speier-we-have-an-absolute-obligation-to-these-daca-kids-not-interested-in-building-a-useless-wall/,Dem Rep Speier: ‘We Have an Absolute Obligation to These DACA Kids’ – ‘Not Interested in Building a Useless Wall’,1,2,4,7,1,0,0,0,1,0,0,1,0,"[0, 0, 0, 1, 0, 0, 1, 0]",Dem Rep Speier: ‘We Have an Absolute Obligation to These DACA Kids’ – ‘Not Interested in Building a Useless Wall’,,Dem Rep Speier: ‘We Have an Absolute Obligation to These DACA Kids’ – ‘Not Interested in Building a Useless Wall’,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1946,233,7a105461-344d-41f8-bc6e-733a46da6d9e,2018-02-08 01:10:05,http://www.breitbart.com/big-government/2018/02/07/womens-march-co-founder-perez-daca-rally-american-citizens-us-didnt-cross-border-crossed-us/,"Women’s March Co-Founder Perez at DACA Rally: ‘We Are All American Citizens; Some of Us Didn’t Cross the Border, It Crossed Us’",1,2,8,5,1,0,0,0,0,1,0,0,1,"[0, 0, 0, 0, 1, 0, 0, 1]","Women’s March Co-Founder Perez at DACA Rally: ‘We Are All American Citizens; Some of Us Didn’t Cross the Border, It Crossed Us’",,"Women’s March Co-Founder Perez at DACA Rally: ‘We Are All American Citizens; Some of Us Didn’t Cross the Border, It Crossed Us’","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1968,347,530f602e-0570-407f-bbda-269c5d7598ab,2018-02-05 16:44:35,http://www.breitbart.com/jerusalem/2018/02/05/fact-check-yes-george-soros-funded-groups-leading-campaign-israels-deportation-illegal-migrants/,"Fact-Check: Yes, George Soros-Funded Groups Are Behind Campaign Opposing Israel’s Deportation of Illegal Migrants",2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","Fact-Check: Yes, George Soros-Funded Groups Are Behind Campaign Opposing Israel’s Deportation of Illegal Migrants",,"Fact-Check: Yes, George Soros-Funded Groups Are Behind Campaign Opposing Israel’s Deportation of Illegal Migrants","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
835,4044,c6489053-e9cd-4d93-ac46-f96125f8ebc3,2018-01-10 16:12:20,https://www.newsmax.com/politics/mark-krikorian-trump-daca-meeting/2018/01/10/id/836269/,Mark Krikorian: Trump Sounded 'More Like Jeb Bush'at Immigration Meeting,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Mark Krikorian: Trump Sounded 'More Like Jeb Bush'at Immigration Meeting,,Mark Krikorian: Trump Sounded 'More Like Jeb Bush'at Immigration Meeting,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
611,2991,cf4dcbd3-8995-494a-a602-721f4bf21df0,2018-01-04 20:14:46,http://www.nbcnews.com/storyline/immigration-border-crisis/motel-6-gave-guest-information-immigration-authorities-washington-ag-says-n834566,"Elaine Thompson / AP Motel 6 gave guest info to immigration authorities, Washington AG says",1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]","Elaine Thompson / AP Motel 6 gave guest info to immigration authorities, Washington AG says",,"Elaine Thompson / AP Motel 6 gave guest info to immigration authorities, Washington AG says","[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,1,0
433,2140,f894a206-05d1-4fac-824d-66139ed777d3,2018-01-13 02:45:36,https://www.usatoday.com/story/sports/nba/2018/01/12/beal-wall-score-30-apiece-wizards-down-magic-125-119/109411090/,"Beal, Wall score 30 apiece; Wizards down Magic 125-119",2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","Beal, Wall score 30 apiece; Wizards down Magic 125-119",,"Beal, Wall score 30 apiece; Wizards down Magic 125-119","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
1376,6372,8605f0a9-7c67-436c-90eb-e86a104a4fa3,2018-01-11 21:05:37,https://www.cbsnews.com/news/senators-work-towards-immigration-deal/,"Some bipartisan senators say they've reached ""agreement in principle"" on immigration",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Some bipartisan senators say they've reached ""agreement in principle"" on immigration",,"Some bipartisan senators say they've reached ""agreement in principle"" on immigration","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
219,1056,d306a6d3-45f8-4258-b975-b4cffcb11e84,2018-01-09 18:00:20,http://www.breitbart.com/video/2018/01/09/schumer-building-medieval-border-wall-ineffective-political-gesture/,Schumer: Building a ‘Medieval' Border Wall Is an 'Ineffective Political Gesture' - Breitbart,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Schumer: Building a ‘Medieval' Border Wall Is an 'Ineffective Political Gesture' - Breitbart,,Schumer: Building a ‘Medieval' Border Wall Is an 'Ineffective Political Gesture' - Breitbart,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1933,196,6127bde3-d6ee-4977-9cb0-1ec78442a0b4,2018-02-08 10:21:32,https://www.nytimes.com/reuters/2018/02/08/world/middleeast/08reuters-lebanon-israel-envoy.html,Lebanese Official: U.S. Envoy Said Israel Seeks No Escalation in Dispute Over Wall,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",Lebanese Official: U.S. Envoy Said Israel Seeks No Escalation in Dispute Over Wall,,Lebanese Official: U.S. Envoy Said Israel Seeks No Escalation in Dispute Over Wall,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
860,4162,24097b45-f7f8-49de-802b-c5eec0d7c718,2018-01-11 04:55:27,http://www.newsweek.com/trump-wrong-green-card-immigrants-terrorist-threat-775970,Trump Is Wrong. Green-Card Immigrants Aren’t a Terrorist Threat,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Trump Is Wrong. Green-Card Immigrants Aren’t a Terrorist Threat,,Trump Is Wrong. Green-Card Immigrants Aren’t a Terrorist Threat,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
631,3095,33f5019a-68aa-48e4-810c-5a10eab10e15,2018-01-03 17:36:38,https://www.nytimes.com/2018/01/03/arts/design/is-donald-trump-wall-builder-in-chief-a-conceptual-artist.html,"Is Donald Trump, Wall-Builder-in-Chief, a Conceptual Artist?",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Is Donald Trump, Wall-Builder-in-Chief, a Conceptual Artist?",,"Is Donald Trump, Wall-Builder-in-Chief, a Conceptual Artist?","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
1768,8185,5627c7c6-e9df-4f04-b7c5-a662924fb7e1,2018-01-14 23:44:31,http://www.breitbart.com/video/2018/01/14/rand-paul-cant-immigration-reform-everybodys-calling-trump-racist/?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+breitbart+%28breitbart+news%29,Rand Paul: We Can’t Do Immigration Reform ‘If Everybody’s Out There Calling’ Trump a ‘Racist’,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Rand Paul: We Can’t Do Immigration Reform ‘If Everybody’s Out There Calling’ Trump a ‘Racist’,,Rand Paul: We Can’t Do Immigration Reform ‘If Everybody’s Out There Calling’ Trump a ‘Racist’,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1190,5591,208187f2-8414-4aac-b916-e9c0422a6fa3,2018-01-04 00:29:55,http://www.breitbart.com/big-government/2018/01/03/poll-massive-support-trump-immigration-policies/,Poll: Massive Support for Trump Immigration Policies Hispanics **most** hostile to increase,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Poll: Massive Support for Trump Immigration Policies Hispanics **most** hostile to increase,,Poll: Massive Support for Trump Immigration Policies Hispanics **most** hostile to increase,"[0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 1]",0,0,0,0,0,1,0,1
60,272,f924a7e0-3247-4f95-8c88-44947bf098ca,2018-01-11 03:19:53,https://www.huffingtonpost.com/entry/immigration-7-eleven_us_5a56a322e4b08a1f624b3839,Immigration Agents Raid Nearly 100 7-Eleven Stores Nationwide In Show Of Force,1,1,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",Immigration Agents Raid Nearly 100 7-Eleven Stores Nationwide In Show Of Force,,Immigration Agents Raid Nearly 100 7-Eleven Stores Nationwide In Show Of Force,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
299,1486,e1d7ecdb-9a6c-4e30-ab1c-0de2f6817656,2018-01-09 19:11:13,http://www.foxnews.com/politics/2018/01/09/dems-change-tune-on-border-wall-after-backing-barrier-under-obama.html?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+foxnews%2fpolitics+%28internal+-+politics+-+text%29,"Dems change tune on border wall, after backing barrier under Obama",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Dems change tune on border wall, after backing barrier under Obama",,"Dems change tune on border wall, after backing barrier under Obama","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1713,7915,a04b0d44-6556-40cb-9746-f869046966f8,2018-01-03 07:40:59,http://www.foxnews.com/world/2018/01/03/north-korea-and-south-korea-reopen-key-border-communication-channel.html,North Korea and South Korea reopen key border communication channel,2,99,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",North Korea and South Korea reopen key border communication channel,,North Korea and South Korea reopen key border communication channel,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
74,317,5dcf4787-1653-4d54-a2c3-004a6ef75bd0,2018-01-12 13:05:51,https://www.nytimes.com/2018/01/12/us/politics/trump-immigration-congress.html,Trump Appears to Deny Using Racially Charged Language About Immigrants,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Trump Appears to Deny Using Racially Charged Language About Immigrants,,Trump Appears to Deny Using Racially Charged Language About Immigrants,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
